Source,Target,Type,Id,Label,Weight,filter_keep_edge
marinezteixeir1,UdaJuris2022,Directed,2799,,1,true
marileia2141,UdaJuris2022,Directed,2791,,1,true
mariaau15487649,UdaJuris2022,Directed,2786,,1,true
marianatatcher,UdaJuris2022,Directed,2777,,1,true
luisfrancoeng,UdaJuris2022,Directed,2690,,1,true
ghmacambira,UdaJuris2022,Directed,2657,,1,true
fernandaitatiba,UdaJuris2022,Directed,2581,,1,true
flavio_1957,UdaJuris2022,Directed,2575,,1,true
jchaves1111,UdaJuris2022,Directed,2414,,1,true
isaaclevyneto,UdaJuris2022,Directed,2341,,1,true
sumidamancini,UdaJuris2022,Directed,2270,,1,true
symone56288131,UdaJuris2022,Directed,2264,,1,true
soobser_23,UdaJuris2022,Directed,2241,,1,true
saporito_andre,UdaJuris2022,Directed,2173,,1,true
wagnerlbc,UdaJuris2022,Directed,2070,,1,true
wandafolter1950,UdaJuris2022,Directed,2066,,1,true
todorumba,UdaJuris2022,Directed,2016,,1,true
twitaali,UdaJuris2022,Directed,2012,,1,true
mukinha_samu3l,UdaJuris2022,Directed,1938,,1,true
marleisousa1972,UdaJuris2022,Directed,1856,,1,true
millasatscor,UdaJuris2022,Directed,1804,,1,true
nilo_casemiro,UdaJuris2022,Directed,1790,,1,true
rluiz99,UdaJuris2022,Directed,1741,,1,true
paulorgdiniz,UdaJuris2022,Directed,1704,,1,true
ZipZum,UdaJuris2022,Directed,1596,,1,true
_RuthMartins,UdaJuris2022,Directed,1548,,1,true
anna_pestilli,UdaJuris2022,Directed,1378,,1,true
SilviaC34471888,UdaJuris2022,Directed,1156,,1,true
Simonegomes1981,UdaJuris2022,Directed,1103,,1,true
VCris_RDE,UdaJuris2022,Directed,1002,,1,true
Teste57663389,UdaJuris2022,Directed,989,,1,true
Taitiane4,UdaJuris2022,Directed,978,,1,true
The_Yachtsman,UdaJuris2022,Directed,933,,1,true
fabimazzeron,UdaJuris2022,Directed,701,,1,true
eliasoliveiradm,UdaJuris2022,Directed,611,,1,true
brito_efrem,UdaJuris2022,Directed,497,,1,true
baboes69,UdaJuris2022,Directed,451,,1,true
ceclaudio,UdaJuris2022,Directed,402,,1,true
antuerpiallana,MauricioCostaRS,Directed,397,,1,true
MarcioDoce88,MauricioCostaRS,Directed,5792,,1,true
MarcoVilla68,MauricioCostaRS,Directed,5752,,1,true
NatyeMew,MauricioCostaRS,Directed,5713,,1,true
NaPadrao,MauricioCostaRS,Directed,5685,,1,true
NoemarioM,MauricioCostaRS,Directed,5635,,1,true
Mil56035912,MauricioCostaRS,Directed,5614,,1,true
MitsuhiroFF,MauricioCostaRS,Directed,5549,,1,true
KarinaBraganca,MauricioCostaRS,Directed,5517,,1,true
Juliana110174,MauricioCostaRS,Directed,5515,,1,true
Karina42097974,MauricioCostaRS,Directed,5507,,1,true
Laine35214984,MauricioCostaRS,Directed,5472,,1,true
Jenni_stav,MauricioCostaRS,Directed,5444,,1,true
Jotacesse,MauricioCostaRS,Directed,5394,,1,true
JrHellcife,MauricioCostaRS,Directed,5391,,1,true
JosVand99343967,MauricioCostaRS,Directed,5383,,1,true
MacielRafante,MauricioCostaRS,Directed,5344,,1,true
MadeiraNicolle,MauricioCostaRS,Directed,5339,,1,true
MamataMelo,MauricioCostaRS,Directed,5284,,1,true
Lia_Bristol,MauricioCostaRS,Directed,5261,,1,true
Leo_Sullyvan,MauricioCostaRS,Directed,5231,,1,true
LopesDonizetti,MauricioCostaRS,Directed,5190,,1,true
Rita21653073,MauricioCostaRS,Directed,5130,,1,true
Rribeirocfilho,MauricioCostaRS,Directed,4961,,1,true
SamuelFBrust,MauricioCostaRS,Directed,4953,,1,true
SamuelR94976587,MauricioCostaRS,Directed,4952,,1,true
Robson_Cucco,MauricioCostaRS,Directed,4868,,1,true
RosaSergio5,MauricioCostaRS,Directed,4850,,1,true
Rodrigorangel85,MauricioCostaRS,Directed,4830,,1,true
Oniramleffe,MauricioCostaRS,Directed,4685,,1,true
RGLAMOUNIER,MauricioCostaRS,Directed,4602,,1,true
PedroGomez2210,MauricioCostaRS,Directed,4548,,1,true
JacqueMuller,MauricioCostaRS,Directed,4465,,1,true
BrunaMa83538150,MauricioCostaRS,Directed,4332,,1,true
CarlosS10521054,MauricioCostaRS,Directed,4257,,1,true
CARMO10813969,MauricioCostaRS,Directed,4165,,1,true
CEspindolla,MauricioCostaRS,Directed,4157,,1,true
Alberto08494564,MauricioCostaRS,Directed,4069,,1,true
AlexFBar,MauricioCostaRS,Directed,4050,,1,true
Alessan32561408,MauricioCostaRS,Directed,4041,,1,true
Adriano19777131,MauricioCostaRS,Directed,3969,,1,true
AUGUSTOBISPO01,MauricioCostaRS,Directed,3934,,1,true
Americaservicos,MauricioCostaRS,Directed,3762,,1,true
FCLantaller,MauricioCostaRS,Directed,3720,,1,true
ElioJun68055097,MauricioCostaRS,Directed,3635,,1,true
EliseuMendonca7,MauricioCostaRS,Directed,3619,,1,true
Everton74038853,MauricioCostaRS,Directed,3596,,1,true
IsabelCaceffo,MauricioCostaRS,Directed,3551,,1,true
HelenaMeis,MauricioCostaRS,Directed,3546,,1,true
Izabelbelel1,MauricioCostaRS,Directed,3485,,1,true
GeorgiaFrancoD1,MauricioCostaRS,Directed,3471,,1,true
GabyMalves,MauricioCostaRS,Directed,3446,,1,true
Guilher35734223,MauricioCostaRS,Directed,3429,,1,true
GutoVioleiro,MauricioCostaRS,Directed,3423,,1,true
